SmokingUsagePeriod,SmokingFrequency,Component1Damage,Component2Damage,Component3Damage
8,16,0.5292900885376971,0.06158806435652753,0.023951117803134525
14,4,0.5091018192412745,0.3611865818058062,0.020721054671184458
28,12,0.948029077222478,0.8272998281978676,0.6202523281326736
23,15,0.10647703220822224,0.7412123450414911,0.870768279550006
14,11,0.977618739384971,0.6587774703743007,0.6549933874999715
14,1,0.5762168343669265,0.7652591309407037,0.4299398484711918
2,15,0.9144439606516014,0.1753209251105684,0.6904602348617428
26,8,0.9722997777193744,0.34927708344155173,0.4756485832742946
4,10,0.8811721675861444,0.628001842905922,0.11351919033571045
24,6,0.8111658532439425,0.19412047489331163,0.39404943007757187
19,7,0.7312131089116284,0.26447550443669,0.2520850711648408
4,6,0.8521507709372936,0.397449672116462,0.40071023068522316
9,15,0.3131534274979314,0.2339102223104219,0.8036464311777303
16,12,0.12438906861796395,0.4619277553748924,0.5097913428949129
27,7,0.038713683937893206,0.5621095502337963,0.21589584706932174
15,15,0.5116792304911233,0.7247583486164294,0.5278602043135839
17,5,0.19435220684546017,0.06554894405963918,0.5266178103758654
4,3,0.8245446522668575,0.68371635095078,0.485516383078644
4,8,0.2805139134131458,0.8095140015445856,0.3658943966195177
26,13,0.3944943696505947,0.4171411234271132,0.5805158403937568
25,18,0.26749121596619696,0.20853095891194795,0.17680844006691476
15,18,0.19855356097247845,0.9065849611110159,0.5638066342176654
28,18,0.8781910250110412,0.8471153383260805,0.0847189650483825
12,19,0.504117651014346,0.27720055614815586,0.6848440154803075
7,17,0.5701967845059978,0.7591875983975515,0.1341463548593903
4,8,0.6014009904918978,0.6674728104307817,0.9500950055958153
24,4,0.6368627688515136,0.7613065801448151,0.8123087852137085
6,6,0.5167214963443916,0.2665644109033747,0.4360902951025647
16,16,0.08961636366562375,0.9089382018205159,0.14760290838969214
9,5,0.3835985718677414,0.2963491954737615,0.9316622820918883
28,10,0.09181639170270184,0.17824014709393432,0.48698319688045055
13,10,0.9452324703540878,0.6700335356623963,0.021371876094626763
21,11,0.9092706001467611,0.4363962774238256,0.12371300317426293
28,8,0.4159740006650734,0.182054393457192,0.5059402740573691
11,5,0.7037291458010255,0.10145055239260437,0.4519842360218168
16,10,0.33565513968051186,0.1283545473412504,0.8627126431260436
14,11,0.5398562691552327,0.9308726574675904,0.870063019991485
25,10,0.24706612550352425,0.9034565156955154,0.9525851941903404
14,18,0.717656355327593,0.12852074843998396,0.47503461775258515
6,3,0.09027130546171946,0.8301091577074853,0.9569206477006453
18,2,0.7365269756747223,0.5550383842235989,0.3065756109511023
14,13,0.1648516266168908,0.06947084253015134,0.061407976899859884
24,14,0.3268854140456303,0.10660945465254279,0.5390797502364367
19,3,0.3848546385410797,0.5870798364173688,0.22168156172135156
8,19,0.3757588078915054,0.07884530843669202,0.9566524428865899
13,16,0.3807874323678645,0.022606783082130377,0.47270857743265227
25,18,0.6600556151412926,0.9265555414333045,0.19353322445899657
2,15,0.4610951523101783,0.006135950515038013,0.18651915458248192
13,13,0.41808675357896063,0.40445173725827877,0.19644400829218656
12,12,0.8925199357307114,0.5417800555368161,0.08549575593820846
28,12,0.9196274158225232,0.6659131412161676,0.38379319226549713
24,6,0.60612216367361,0.19969904103452074,0.34660001366962934
18,7,0.5614936162715852,0.505016303335949,0.4322984862305501
25,6,0.6353938535560835,0.07696941164695448,0.6256763224156635
2,1,0.8247535800034975,0.14332566446448136,0.5102146438116488
10,4,0.8015324669037552,0.6243447677754702,0.48053321006939076
3,18,0.7875284468893947,0.5963670523256279,0.8570366760578936
12,7,0.455096461507837,0.8098364710156585,0.2281929904473582
4,17,0.9599251486849394,0.48594365948671225,0.3237679554937616
5,12,0.12803994571927957,0.3033927926402754,0.6365942338553944
19,12,0.08516245819516866,0.40110364871007054,0.10723241842721853
12,7,0.11491843778997701,0.4574627106045259,0.8046857211542401
27,6,0.29869599169376315,0.6541192889217945,0.8130486946103281
17,7,0.7164494174054048,0.35691533063046876,0.28048271786587486
11,4,0.5059908160082728,0.8434130684762077,0.26623241610213666
28,4,0.3095612752723651,0.05673224858662451,0.20912515141920218
8,8,0.00711610518928163,0.8038967573784046,0.3154900012749525
22,4,0.7000352421337603,0.07879156034381973,0.6147834032190523
10,17,0.9561659714096158,0.17341813414697504,0.4533555542379646
9,9,0.054171093015377036,0.5154810441562486,0.26179433938941576
6,4,0.1411534554714,0.10608284152275327,0.9833239936368858
17,10,0.27396208896566987,0.5213683656854408,0.40086190791510123
12,6,0.5290908192477976,0.22443948220572651,0.3108225462753972
6,6,0.3780602786953041,0.4376446873793801,0.9340612200356794
11,4,0.6246332450091694,0.7592021971427431,0.732572372360327
22,18,0.39401334020404344,0.8774430220180293,0.06453554237121495
18,15,0.9905648986352292,0.6923455551978682,0.16417061929958587
16,3,0.7734293578008672,0.3910124230608151,0.7862337379593178
4,11,0.9922823684823764,0.8885660574487768,0.41456417717577043
25,4,0.23656014966874028,0.3612662908336446,0.10133274665653358
1,8,0.7454064717602378,0.786815986050091,0.3287770910149319
25,6,0.24890463720008793,0.9518348189642105,0.6361624064926745
1,18,0.4423383701476252,0.12378553495058997,0.6300031718936397
15,1,0.10574775795125868,0.88251455400996,0.17842140977526544
17,5,0.2583858832400705,0.7212481939843548,0.747357566182855
11,13,0.10464607941421211,0.7737042708257317,0.38739736133667346
26,12,0.4508239902671073,0.8045952653749934,0.7438680851150393
19,5,0.9668064266640696,0.26231588008927686,0.6345458169290162
22,18,0.6856057144527871,0.694988983593227,0.07523149625139436
18,1,0.608327582903897,0.814263702045895,0.155503386494508
19,2,0.1376873338324337,0.8302554966797521,0.743809719941609
20,3,0.052384243349808735,0.781312134065836,0.10595440469788431
1,17,0.9967233890532727,0.5182145179681926,0.20163557791107767
23,9,0.5438309086274709,0.22667022664585257,0.8623328959396549
16,10,0.481911132071813,0.6677017844809334,0.9639110982733895
